#{"t_start": 1659509338.1438167, "env_id": null}
r,l,t,fractional_success
-0.745816,834,18.319903,0.0
-1.024786,834,30.254467,0.0
-0.098617,834,42.046854,0.0
-1.159089,834,53.373264,0.0
-0.443815,834,64.638681,0.0
-0.609452,834,76.387172,0.0
-0.969699,834,89.143242,0.0
-1.237452,834,105.060983,0.0
-0.767967,834,117.214543,0.0
-0.572012,834,129.149629,0.0
-0.620925,834,140.763116,0.0
1.619832,834,153.107525,0.0
-0.459603,834,165.754983,0.0
2.20975,834,177.906538,0.0
-0.570013,834,193.907698,0.0
